age,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score,gender_Male,gender_Other,occupation_Doctor,occupation_Freelancer,occupation_Manager,occupation_Researcher,occupation_Software Engineer,occupation_Student,occupation_Teacher
34.0,9.16,84.0,7.17,4.0,115.0,181.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,9.66,99.0,8.85,2.0,19.0,65.0,9.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,1.5,31.0,4.91,3.0,81.0,82.0,1.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,6.86,14.0,6.91,4.0,46.0,260.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,5.62,13.0,7.71,2.0,107.0,93.0,6.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,7.57,104.0,5.94,0.0,106.0,279.0,8.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36.0,9.99,18.0,8.71,3.0,4.0,278.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,9.85,63.0,5.41,0.0,5.0,152.0,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,5.25,12.0,7.38,4.0,58.0,35.0,3.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,6.7,80.0,5.93,0.0,0.0,32.0,7.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,9.68,78.0,5.28,4.0,60.0,227.0,9.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,3.48,37.0,6.6,0.0,71.0,176.0,1.11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,8.93,12.0,4.12,4.0,60.0,94.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,7.11,19.0,8.22,1.0,60.0,233.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,2.66,3.0,7.45,0.0,20.0,33.0,3.48,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57.0,4.47,46.0,6.04,3.0,53.0,227.0,5.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39.0,3.52,79.0,5.15,2.0,31.0,283.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44.0,3.09,56.0,4.89,0.0,30.0,245.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,3.77,89.0,5.73,0.0,67.0,230.0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,7.46,39.0,6.4,4.0,63.0,72.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,3.05,21.0,6.12,0.0,49.0,226.0,4.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32.0,7.25,70.0,7.88,2.0,60.0,73.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,4.77,18.0,6.51,3.0,12.0,203.0,3.83,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35.0,3.09,44.0,7.17,0.0,44.0,50.0,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,6.89,105.0,8.57,2.0,33.0,289.0,7.34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,3.96,47.0,5.5,4.0,19.0,242.0,2.83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.0,7.78,67.0,8.04,3.0,13.0,162.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,5.25,104.0,5.12,3.0,42.0,47.0,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46.0,1.29,108.0,7.5,2.0,51.0,273.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,1.02,69.0,7.21,0.0,50.0,240.0,4.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20.0,2.77,87.0,6.72,2.0,55.0,166.0,2.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,2.53,6.0,8.67,2.0,108.0,270.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,6.65,115.0,6.91,4.0,100.0,273.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58.0,9.81,1.0,5.23,3.0,117.0,122.0,9.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55.0,1.98,78.0,8.45,2.0,110.0,174.0,5.19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40.0,2.19,82.0,8.9,0.0,0.0,100.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,2.83,16.0,8.21,1.0,47.0,198.0,2.23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49.0,5.11,89.0,5.78,4.0,95.0,118.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,2.56,110.0,8.26,0.0,91.0,236.0,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,2.77,61.0,8.15,4.0,54.0,206.0,4.29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37.0,3.12,85.0,7.43,4.0,27.0,99.0,3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35.0,7.84,105.0,4.34,4.0,47.0,169.0,9.93,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.0,3.35,57.0,7.54,2.0,30.0,33.0,4.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,4.82,39.0,5.0,2.0,81.0,151.0,7.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.0,5.31,108.0,8.08,0.0,60.0,296.0,9.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,5.09,73.0,8.26,0.0,53.0,163.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,7.74,17.0,5.04,3.0,102.0,207.0,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,6.31,111.0,7.53,3.0,25.0,222.0,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,1.04,22.0,4.56,4.0,81.0,194.0,2.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51.0,2.71,15.0,7.03,3.0,37.0,136.0,5.94,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.0,4.85,77.0,7.72,0.0,81.0,137.0,7.76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42.0,3.96,68.0,6.68,4.0,13.0,150.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31.0,9.11,57.0,7.05,2.0,117.0,170.0,9.72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.0,6.3,74.0,8.29,0.0,30.0,273.0,6.92,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,3.59,42.0,6.62,0.0,7.0,267.0,4.61,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56.0,8.52,77.0,8.86,2.0,48.0,106.0,9.17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,4.04,102.0,6.85,3.0,80.0,118.0,8.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54.0,9.82,86.0,8.1,4.0,50.0,113.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28.0,7.22,115.0,8.76,0.0,28.0,166.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,5.82,13.0,8.6,0.0,56.0,111.0,6.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,3.15,47.0,8.75,2.0,114.0,270.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,6.74,74.0,5.78,2.0,68.0,88.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,5.34,81.0,4.03,1.0,7.0,230.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58.0,6.33,117.0,6.0,3.0,27.0,120.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.0,2.3,22.0,6.57,3.0,105.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.0,9.13,101.0,7.29,0.0,37.0,85.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,8.03,14.0,7.45,0.0,37.0,279.0,9.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40.0,8.59,102.0,4.64,2.0,100.0,43.0,9.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21.0,6.36,53.0,6.38,1.0,72.0,123.0,9.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,3.8,80.0,4.09,0.0,66.0,168.0,3.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27.0,7.54,73.0,7.5,3.0,14.0,176.0,9.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,7.04,46.0,8.04,1.0,7.0,269.0,7.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,9.56,37.0,7.27,0.0,73.0,287.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,7.59,24.0,5.05,2.0,73.0,261.0,7.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52.0,1.47,35.0,8.07,1.0,69.0,196.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57.0,4.71,97.0,7.24,4.0,115.0,162.0,9.86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59.0,3.75,112.0,7.23,0.0,28.0,37.0,5.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,7.51,64.0,7.85,1.0,2.0,125.0,9.33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,1.22,54.0,8.32,3.0,24.0,168.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,4.88,54.0,8.31,3.0,1.0,44.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,9.17,34.0,7.38,3.0,115.0,98.0,8.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36.0,4.95,110.0,4.78,2.0,38.0,40.0,7.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39.0,8.19,30.0,6.18,0.0,52.0,123.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,5.83,66.0,8.66,0.0,13.0,101.0,8.52,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,1.18,42.0,5.97,2.0,72.0,147.0,4.21,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.0,2.27,36.0,6.08,1.0,5.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,6.8,72.0,5.58,4.0,112.0,192.0,6.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39.0,8.69,52.0,6.37,1.0,101.0,175.0,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.71,26.0,4.71,2.0,25.0,168.0,2.79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,8.43,93.0,7.55,1.0,94.0,112.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,3.22,10.0,8.25,1.0,102.0,41.0,2.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,6.38,97.0,7.28,2.0,80.0,213.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51.0,2.65,109.0,6.89,0.0,22.0,250.0,4.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,7.06,82.0,7.27,4.0,16.0,248.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49.0,9.06,8.0,6.44,1.0,72.0,240.0,9.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55.0,5.37,44.0,6.08,0.0,87.0,292.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.0,7.26,63.0,5.17,2.0,53.0,148.0,7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46.0,3.76,6.0,8.76,0.0,25.0,295.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27.0,9.92,44.0,8.09,3.0,83.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39.0,9.36,16.0,4.04,2.0,25.0,227.0,8.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57.0,8.96,53.0,8.43,3.0,55.0,104.0,9.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,4.52,28.0,8.36,2.0,101.0,186.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38.0,6.65,101.0,6.07,4.0,89.0,209.0,8.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48.0,1.66,67.0,7.24,4.0,108.0,236.0,2.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44.0,1.82,36.0,8.62,3.0,23.0,208.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.0,2.14,47.0,7.58,3.0,58.0,235.0,1.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27.0,8.01,103.0,8.89,3.0,25.0,276.0,9.58,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,8.71,72.0,7.47,3.0,12.0,94.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,1.41,32.0,7.55,1.0,84.0,221.0,3.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58.0,2.64,46.0,8.23,4.0,27.0,255.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,3.38,20.0,5.97,1.0,99.0,270.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56.0,5.76,104.0,4.87,2.0,113.0,210.0,9.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19.0,6.61,71.0,4.3,4.0,51.0,192.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48.0,8.45,26.0,4.04,0.0,49.0,74.0,6.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,3.99,40.0,6.93,3.0,10.0,113.0,6.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59.0,5.07,107.0,5.74,3.0,73.0,146.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,4.67,93.0,7.84,4.0,1.0,232.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,6.19,91.0,7.85,3.0,93.0,43.0,8.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18.0,6.95,47.0,6.66,1.0,63.0,149.0,9.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,7.25,108.0,5.31,0.0,40.0,73.0,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,7.74,49.0,4.61,3.0,15.0,64.0,7.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46.0,8.02,92.0,7.98,3.0,0.0,159.0,9.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,2.25,37.0,6.69,2.0,83.0,28.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41.0,7.46,69.0,7.56,2.0,43.0,150.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37.0,3.53,47.0,6.87,1.0,82.0,269.0,1.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.0,5.18,6.0,5.59,1.0,18.0,52.0,8.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.0,1.89,59.0,4.35,4.0,52.0,53.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56.0,2.97,100.0,7.96,4.0,5.0,102.0,6.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,6.77,51.0,5.05,4.0,2.0,93.0,8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,2.89,21.0,5.61,4.0,13.0,92.0,3.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40.0,1.93,105.0,4.29,4.0,4.0,35.0,3.78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.0,5.99,81.0,8.83,4.0,68.0,208.0,9.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40.0,7.29,73.0,5.03,4.0,78.0,161.0,7.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39.0,6.09,116.0,5.06,3.0,13.0,59.0,8.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,1.74,34.0,6.12,2.0,80.0,229.0,3.11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53.0,5.06,30.0,7.9,2.0,48.0,55.0,6.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,8.69,84.0,7.74,3.0,105.0,106.0,8.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.0,6.91,105.0,6.36,4.0,20.0,179.0,5.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,7.24,94.0,8.74,3.0,63.0,190.0,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,3.07,1.0,6.8,3.0,95.0,147.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,4.51,61.0,5.18,1.0,102.0,23.0,6.04,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,6.15,51.0,7.92,4.0,71.0,229.0,9.07,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,5.5,1.0,5.5,2.0,62.0,58.0,4.79,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42.0,8.97,50.0,5.33,4.0,13.0,136.0,8.84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29.0,1.91,63.0,7.58,3.0,109.0,204.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,4.86,101.0,8.5,1.0,54.0,79.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,2.47,66.0,7.07,2.0,25.0,61.0,3.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,4.0,67.0,5.82,4.0,50.0,74.0,6.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41.0,9.26,29.0,7.72,3.0,23.0,272.0,9.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,4.73,91.0,6.8,4.0,119.0,197.0,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,8.7,1.0,5.56,4.0,101.0,86.0,8.54,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23.0,7.87,3.0,5.96,2.0,74.0,258.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,5.58,89.0,4.28,4.0,8.0,104.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20.0,6.73,56.0,5.5,2.0,90.0,79.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,8.98,25.0,8.5,2.0,70.0,248.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,4.96,86.0,7.63,2.0,46.0,257.0,6.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48.0,4.8,81.0,8.7,1.0,105.0,55.0,7.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,4.61,64.0,7.39,3.0,16.0,262.0,5.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19.0,7.07,83.0,8.54,4.0,42.0,275.0,9.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33.0,1.5,117.0,7.27,4.0,90.0,50.0,2.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50.0,2.64,1.0,5.71,0.0,56.0,72.0,2.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,8.76,74.0,5.88,0.0,68.0,248.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31.0,1.98,10.0,6.22,0.0,51.0,240.0,8.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53.0,4.0,44.0,4.44,4.0,119.0,288.0,5.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37.0,7.92,85.0,8.43,1.0,86.0,58.0,9.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,8.07,81.0,6.2,2.0,108.0,222.0,9.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18.0,2.0,75.0,8.04,0.0,43.0,290.0,3.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,6.95,86.0,5.76,1.0,115.0,264.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32.0,5.41,34.0,5.85,1.0,15.0,272.0,6.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.0,8.1,90.0,6.86,2.0,46.0,142.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57.0,2.0,76.0,5.62,4.0,51.0,246.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50.0,6.13,36.0,8.33,0.0,62.0,141.0,4.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18.0,6.44,72.0,6.7,3.0,80.0,130.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,2.54,0.0,5.59,3.0,91.0,236.0,1.95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,5.25,37.0,4.56,4.0,27.0,40.0,5.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,5.78,98.0,5.06,0.0,117.0,255.0,8.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,6.43,50.0,5.94,2.0,65.0,108.0,8.13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,3.73,80.0,7.26,0.0,21.0,282.0,6.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,5.02,82.0,7.15,2.0,38.0,201.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,1.83,68.0,8.13,2.0,47.0,146.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49.0,3.68,88.0,4.57,3.0,38.0,116.0,4.73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38.0,8.0,28.0,8.71,1.0,82.0,216.0,9.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19.0,2.53,1.0,6.28,3.0,40.0,197.0,7.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,3.96,107.0,8.38,4.0,34.0,254.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40.0,7.58,55.0,7.78,3.0,55.0,189.0,9.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,4.88,114.0,8.76,2.0,36.0,298.0,9.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44.0,1.27,50.0,4.45,4.0,96.0,180.0,2.31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.0,7.67,58.0,7.84,2.0,49.0,42.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56.0,1.89,80.0,4.68,1.0,84.0,105.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.0,9.12,56.0,6.38,3.0,21.0,69.0,9.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38.0,4.47,104.0,4.08,1.0,11.0,101.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49.0,4.48,24.0,8.77,1.0,69.0,176.0,4.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,4.91,46.0,7.78,2.0,3.0,221.0,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,2.0,19.0,8.71,2.0,37.0,286.0,3.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,9.94,103.0,7.39,3.0,18.0,184.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,3.4,36.0,7.59,1.0,93.0,29.0,2.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,8.25,116.0,8.97,2.0,63.0,294.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50.0,7.89,38.0,7.53,2.0,114.0,128.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,9.25,58.0,7.76,3.0,27.0,97.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59.0,2.79,57.0,7.23,2.0,43.0,187.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.98,84.0,7.23,2.0,17.0,184.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58.0,5.85,6.0,4.22,4.0,84.0,209.0,7.28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,4.93,104.0,6.26,2.0,112.0,274.0,6.78,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
